iter,t_ns,dt_ns,jitter_ns,miss,workload_ratio,cpu_load,mode
449,5122699305520,20069836,69836,0,0.7,9.4,NORMAL
450,5122719279735,19974215,25785,0,0.7,12.5,NORMAL
451,5122739271303,19991568,8432,0,0.7,9.4,NORMAL
452,5122759281126,20009823,9823,0,0.7,9.7,NORMAL
453,5122779275479,19994353,5647,0,0.7,12.5,NORMAL
454,5122799315849,20040370,40370,0,0.7,9.1,NORMAL
455,5122819256572,19940723,59277,0,0.7,9.7,NORMAL
456,5122839256887,20000315,315,0,0.7,9.4,NORMAL
457,5122859226734,19969847,30153,0,0.7,6.5,NORMAL
458,5122879287302,20060568,60568,0,0.7,12.5,NORMAL
459,5122899313776,20026474,26474,0,0.7,9.7,NORMAL
460,5122919217710,19903934,96066,0,0.7,15.2,NORMAL
461,5122939257589,20039879,39879,0,0.7,15.6,NORMAL
462,5122959259697,20002108,2108,0,0.7,9.7,NORMAL
463,5122979261825,20002128,2128,0,0.7,18.7,NORMAL
464,5122999281827,20020002,20002,0,0.7,18.8,NORMAL
465,5123019287301,20005474,5474,0,0.7,12.5,NORMAL
466,5123039258671,19971370,28630,0,0.7,9.4,NORMAL
467,5123059224641,19965970,34030,0,0.7,9.7,NORMAL
468,5123079274008,20049367,49367,0,0.7,12.1,NORMAL
469,5123099279353,20005345,5345,0,0.7,9.7,NORMAL
470,5123119241325,19961972,38028,0,0.7,9.7,NORMAL
471,5123139265194,20023869,23869,0,0.7,9.4,NORMAL
472,5123159268164,20002970,2970,0,0.7,12.1,NORMAL
473,5123179233683,19965519,34481,0,0.7,12.9,NORMAL
474,5123199246882,20013199,13199,0,0.7,12.1,NORMAL
475,5123219244862,19997980,2020,0,0.7,6.5,NORMAL
476,5123239257961,20013099,13099,0,0.7,9.4,NORMAL
477,5123259251704,19993743,6257,0,0.7,9.1,NORMAL
478,5123279285010,20033306,33306,0,0.7,18.2,NORMAL
479,5123299318036,20033026,33026,0,0.7,6.5,NORMAL
480,5123319226909,19908873,91127,0,0.7,9.7,NORMAL
481,5123339263161,20036252,36252,0,0.7,6.2,NORMAL
482,5123359251644,19988483,11517,0,0.7,9.4,NORMAL
483,5123379265584,20013940,13940,0,0.7,9.4,NORMAL
484,5123399235081,19969497,30503,0,0.7,9.4,NORMAL
485,5123419282024,20046943,46943,0,0.7,12.5,NORMAL
486,5123439272580,19990556,9444,0,0.7,9.4,NORMAL
487,5123459283795,20011215,11215,0,0.7,9.7,NORMAL
488,5123479276165,19992370,7630,0,0.7,6.2,NORMAL
489,5123499263545,19987380,12620,0,0.7,12.1,NORMAL
490,5123519207033,19943488,56512,0,0.7,9.7,NORMAL
491,5123539264335,20057302,57302,0,0.7,9.1,NORMAL
492,5123559314253,20049918,49918,0,0.7,6.5,NORMAL
493,5123579287316,19973063,26937,0,0.7,15.2,NORMAL
494,5123599315894,20028578,28578,0,0.7,6.5,NORMAL
495,5123619304908,19989014,10986,0,0.7,9.4,NORMAL
496,5123639291867,19986959,13041,0,0.7,12.5,NORMAL
497,5123659310306,20018439,18439,0,0.7,15.6,NORMAL
498,5123679301203,19990897,9103,0,0.7,15.2,NORMAL
499,5123699287501,19986298,13702,0,0.7,9.7,NORMAL
500,5123719258882,19971381,28619,0,0.7,9.4,NORMAL
501,5123739350558,20091676,91676,0,0.7,9.4,NORMAL
502,5123759203636,19853078,146922,0,0.7,9.4,NORMAL
503,5123779304660,20101024,101024,0,0.7,6.2,NORMAL
504,5123799320103,20015443,15443,0,0.7,9.4,NORMAL
505,5123819258321,19938218,61782,0,0.7,6.5,NORMAL
506,5123839276990,20018669,18669,0,0.7,12.1,NORMAL
507,5123859267717,19990727,9273,0,0.7,6.5,NORMAL
508,5123879258905,19991188,8812,0,0.7,9.1,NORMAL
509,5123899281712,20022807,22807,0,0.7,16.1,NORMAL
510,5123919291093,20009381,9381,0,0.7,16.1,NORMAL
511,5123939303781,20012688,12688,0,0.7,15.6,NORMAL
512,5123959319495,20015714,15714,0,0.7,15.2,NORMAL
513,5123979308388,19988893,11107,0,0.7,12.1,NORMAL
514,5123999253589,19945201,54799,0,0.7,16.1,NORMAL
515,5124019291785,20038196,38196,0,0.7,15.6,NORMAL
516,5124039256303,19964518,35482,0,0.7,15.2,NORMAL
517,5124059272026,20015723,15723,0,0.7,6.5,NORMAL
518,5124079266179,19994153,5847,0,0.7,9.4,NORMAL
519,5124099260693,19994514,5486,0,0.7,9.4,NORMAL
520,5124119259205,19998512,1488,0,0.7,6.5,NORMAL
521,5124139272434,20013229,13229,0,0.7,12.1,NORMAL
522,5124159316030,20043596,43596,0,0.7,9.4,NORMAL
523,5124179254849,19938819,61181,0,0.7,6.5,NORMAL
524,5124199267136,20012287,12287,0,0.7,9.1,NORMAL
525,5124219236552,19969416,30584,0,0.7,9.4,NORMAL
526,5124239271292,20034740,34740,0,0.7,6.5,NORMAL
527,5124259262339,19991047,8953,0,0.7,12.1,NORMAL
528,5124279262514,20000175,175,0,0.7,6.5,NORMAL
529,5124299250074,19987560,12440,0,0.7,9.1,NORMAL
530,5124319259035,20008961,8961,0,0.7,12.1,NORMAL
531,5124339277584,20018549,18549,0,0.7,6.5,NORMAL
532,5124359309619,20032035,32035,0,0.7,9.4,NORMAL
533,5124379258867,19949248,50752,0,0.7,9.1,NORMAL
534,5124399284049,20025182,25182,0,0.7,9.4,NORMAL
535,5124419243146,19959097,40903,0,0.7,12.5,NORMAL
536,5124439332168,20089022,89022,0,0.7,15.2,NORMAL
537,5124459278441,19946273,53727,0,0.7,9.7,NORMAL
538,5124479272774,19994333,5667,0,0.7,6.5,NORMAL
539,5124499274451,20001677,1677,0,0.7,9.4,NORMAL
540,5124519287730,20013279,13279,0,0.7,21.2,NORMAL
541,5124539425664,20137934,137934,0,0.7,15.6,NORMAL
542,5124559291967,19866303,133697,0,0.7,9.7,NORMAL
543,5124579279778,19987811,12189,0,0.7,14.7,NORMAL
544,5124599281926,20002148,2148,0,0.7,12.5,NORMAL
545,5124619241614,19959688,40312,0,0.7,9.7,NORMAL
546,5124639481600,20239986,239986,0,0.7,12.1,NORMAL
547,5124659284553,19802953,197047,0,0.7,12.5,NORMAL
548,5124679280259,19995706,4294,0,0.7,9.7,NORMAL
549,5124699295532,20015273,15273,0,0.7,14.7,NORMAL
550,5124719236475,19940943,59057,0,0.7,12.5,NORMAL
551,5124739448298,20211823,211823,0,0.7,15.2,NORMAL
552,5124759301506,19853208,146792,0,0.7,9.7,NORMAL
553,5124779280360,19978854,21146,0,0.7,9.7,NORMAL
554,5124799303748,20023388,23388,0,0.7,12.1,NORMAL
555,5124819271972,19968224,31776,0,0.7,17.6,NORMAL
556,5124839350204,20078232,78232,0,0.7,12.5,NORMAL
557,5124859294744,19944540,55460,0,0.7,15.2,NORMAL
558,5124879282034,19987290,12710,0,0.7,9.7,NORMAL
559,5124899268933,19986899,13101,0,0.7,9.4,NORMAL
560,5124919281541,20012608,12608,0,0.7,12.9,NORMAL
561,5124939292305,20010764,10764,0,0.7,15.2,NORMAL
562,5124959282962,19990657,9343,0,0.7,9.4,NORMAL
563,5124979285761,20002799,2799,0,0.7,9.7,NORMAL
564,5124999283652,19997891,2109,0,0.7,12.1,NORMAL
565,5125019224234,19940582,59418,0,0.7,9.4,NORMAL
566,5125039246810,20022576,22576,0,0.7,9.4,NORMAL
567,5125059266211,20019401,19401,0,0.7,9.4,NORMAL
568,5125079263811,19997600,2400,0,0.7,12.1,NORMAL
569,5125099268934,20005123,5123,0,0.7,6.5,NORMAL
570,5125119276984,20008050,8050,0,0.7,12.1,NORMAL
571,5125139269924,19992940,7060,0,0.7,9.4,NORMAL
572,5125159279667,20009743,9743,0,0.7,9.4,NORMAL
573,5125179266646,19986979,13021,0,0.7,9.4,NORMAL
574,5125199305043,20038397,38397,0,0.7,9.4,NORMAL
575,5125219239444,19934401,65599,0,0.7,9.4,NORMAL
576,5125239230230,19990786,9214,0,0.7,9.4,NORMAL
577,5125259237899,20007669,7669,0,0.7,11.8,NORMAL
578,5125279277818,20039919,39919,0,0.7,12.5,NORMAL
579,5125299272933,19995115,4885,0,0.7,9.4,NORMAL
580,5125319227822,19954889,45111,0,0.7,12.9,NORMAL
581,5125339254066,20026244,26244,0,0.7,9.4,NORMAL
582,5125359280620,20026554,26554,0,0.7,12.1,NORMAL
583,5125379286465,20005845,5845,0,0.7,15.6,NORMAL
584,5125399288914,20002449,2449,0,0.7,12.1,NORMAL
585,5125419284139,19995225,4775,0,0.7,12.9,NORMAL
586,5125439292108,20007969,7969,0,0.7,15.2,NORMAL
587,5125459300628,20008520,8520,0,0.7,9.7,NORMAL
588,5125479284462,19983834,16166,0,0.7,15.2,NORMAL
589,5125499272473,19988011,11989,0,0.7,14.7,NORMAL
590,5125519236249,19963776,36224,0,0.7,10.0,NORMAL
591,5125539271540,20035291,35291,0,0.7,12.1,NORMAL
592,5125559289327,20017787,17787,0,0.7,9.4,NORMAL
593,5125579341209,20051882,51882,0,0.7,9.7,NORMAL
594,5125599268426,19927217,72783,0,0.7,9.1,NORMAL
595,5125619256819,19988393,11607,0,0.7,9.4,NORMAL
596,5125639263235,20006416,6416,0,0.7,6.5,NORMAL
597,5125659235296,19972061,27939,0,0.7,9.4,NORMAL
598,5125679265357,20030061,30061,0,0.7,11.8,NORMAL
599,5125699266313,20000956,956,0,0.7,9.4,NORMAL
600,5125719265395,19999082,918,0,0.7,9.4,NORMAL
601,5125739303301,20037906,37906,0,0.7,9.1,NORMAL
602,5125759231179,19927878,72122,0,0.7,6.5,NORMAL
603,5125779285595,20054416,54416,0,0.7,9.1,NORMAL
604,5125799302381,20016786,16786,0,0.7,15.2,NORMAL
605,5125819319447,20017066,17066,0,0.7,12.9,NORMAL
606,5125839281350,19961903,38097,0,0.7,12.1,NORMAL
607,5125859245446,19964096,35904,0,0.7,9.7,NORMAL
608,5125879240151,19994705,5295,0,0.7,12.5,NORMAL
609,5125899288736,20048585,48585,0,0.7,12.1,NORMAL
610,5125919237825,19949089,50911,0,0.7,21.2,NORMAL
611,5125939270480,20032655,32655,0,0.7,6.5,NORMAL
612,5125959299509,20029029,29029,0,0.7,9.7,NORMAL
613,5125979353174,20053665,53665,0,0.7,17.6,NORMAL
614,5125999283457,19930283,69717,0,0.7,9.7,NORMAL
615,5126019229459,19946002,53998,0,0.7,9.7,NORMAL
616,5126039256554,20027095,27095,0,0.7,9.4,NORMAL
617,5126059279993,20023439,23439,0,0.7,15.2,NORMAL
618,5126079258847,19978854,21146,0,0.7,12.5,NORMAL
619,5126099253421,19994574,5426,0,0.7,9.4,NORMAL
620,5126119267431,20014010,14010,0,0.7,15.2,NORMAL
621,5126139255383,19987952,12048,0,0.7,9.4,NORMAL
622,5126159245027,19989644,10356,0,0.7,9.7,NORMAL
623,5126179267884,20022857,22857,0,0.7,9.4,NORMAL
624,5126199260735,19992851,7149,0,0.7,12.5,NORMAL
625,5126219201037,19940302,59698,0,0.7,12.1,NORMAL
626,5126239266745,20065708,65708,0,0.7,12.1,NORMAL
627,5126259236271,19969526,30474,0,0.7,9.4,NORMAL
628,5126279273506,20037235,37235,0,0.7,12.5,NORMAL
629,5126299254985,19981479,18521,0,0.7,12.5,NORMAL
630,5126319257804,20002819,2819,0,0.7,12.1,NORMAL
631,5126339250194,19992390,7610,0,0.7,6.5,NORMAL
632,5126359229079,19978885,21115,0,0.7,12.1,NORMAL
633,5126379238901,20009822,9822,0,0.7,6.5,NORMAL
634,5126399240658,20001757,1757,0,0.7,9.4,NORMAL
635,5126419232467,19991809,8191,0,0.7,9.4,NORMAL
636,5126439232211,19999744,256,0,0.7,6.3,NORMAL
637,5126459240721,20008510,8510,0,0.7,12.5,NORMAL
638,5126479310887,20070166,70166,0,0.7,12.1,NORMAL
639,5126499248103,19937216,62784,0,0.7,12.5,NORMAL
640,5126519239641,19991538,8462,0,0.7,12.5,NORMAL
641,5126539278308,20038667,38667,0,0.7,9.4,NORMAL
642,5126559276649,19998341,1659,0,0.7,9.7,NORMAL
643,5126579355742,20079093,79093,0,0.7,12.1,NORMAL
644,5126599258373,19902631,97369,0,0.7,9.4,NORMAL
645,5126619234412,19976039,23961,0,0.7,6.2,NORMAL
646,5126639218867,19984455,15545,0,0.7,9.1,NORMAL
647,5126659231715,20012848,12848,0,0.7,3.3,NORMAL
648,5126679281062,20049347,49347,0,0.7,9.1,NORMAL
649,5126699219510,19938448,61552,0,0.7,12.1,NORMAL
650,5126719205859,19986349,13651,0,0.7,6.2,NORMAL
651,5126739227975,20022116,22116,0,0.7,6.5,NORMAL
652,5126759314411,20086436,86436,0,0.7,11.8,NORMAL
653,5126779198938,19884527,115473,0,0.7,9.4,NORMAL
654,5126799258013,20059075,59075,0,0.7,12.1,NORMAL
655,5126819203545,19945532,54468,0,0.7,12.5,NORMAL
656,5126839260606,20057061,57061,0,0.7,9.4,NORMAL
657,5126859350189,20089583,89583,0,0.7,9.1,NORMAL
658,5126879204279,19854090,145910,0,0.7,12.1,NORMAL
659,5126899244919,20040640,40640,0,0.7,9.4,NORMAL
660,5126919230476,19985557,14443,0,0.7,9.4,NORMAL
661,5126939221073,19990597,9403,0,0.7,9.4,NORMAL
662,5126959304694,20083621,83621,0,0.7,9.4,NORMAL
663,5126979252700,19948006,51994,0,0.7,12.1,NORMAL
664,5126999273724,20021024,21024,0,0.7,9.4,NORMAL
665,5127019252258,19978534,21466,0,0.7,9.7,NORMAL
666,5127039238195,19985937,14063,0,0.7,6.2,NORMAL
667,5127059239973,20001778,1778,0,0.7,12.1,NORMAL
668,5127079246589,20006616,6616,0,0.7,6.7,NORMAL
669,5127099248647,20002058,2058,0,0.7,11.8,NORMAL
670,5127119220879,19972232,27768,0,0.7,12.5,NORMAL
671,5127139264295,20043416,43416,0,0.7,6.7,NORMAL
672,5127159263167,19998872,1128,0,0.7,9.4,NORMAL
673,5127179272218,20009051,9051,0,0.7,15.2,NORMAL
674,5127199268616,19996398,3602,0,0.7,6.5,NORMAL
675,5127219220509,19951893,48107,0,0.7,9.7,NORMAL
676,5127239289403,20068894,68894,0,0.7,14.7,NORMAL
677,5127259274689,19985286,14714,0,0.7,9.7,NORMAL
678,5127279282568,20007879,7879,0,0.7,12.1,NORMAL
679,5127299279667,19997099,2901,0,0.7,9.7,NORMAL
680,5127319242501,19962834,37166,0,0.7,15.2,NORMAL
681,5127339271460,20028959,28959,0,0.7,9.4,NORMAL
682,5127359271253,19999793,207,0,0.7,9.7,NORMAL
683,5127379250649,19979396,20604,0,0.7,12.1,NORMAL
684,5127399276151,20025502,25502,0,0.7,12.5,NORMAL
685,5127419228145,19951994,48006,0,0.7,9.7,NORMAL
686,5127439275478,20047333,47333,0,0.7,9.4,NORMAL
687,5127459240686,19965208,34792,0,0.7,12.1,NORMAL
688,5127479251711,20011025,11025,0,0.7,9.4,NORMAL
689,5127499271392,20019681,19681,0,0.7,15.2,NORMAL
690,5127519271998,20000606,606,0,0.7,12.5,NORMAL
691,5127539237597,19965599,34401,0,0.7,6.5,NORMAL
692,5127559305559,20067962,67962,0,0.7,9.7,NORMAL
693,5127579282359,19976800,23200,0,0.7,12.1,NORMAL
694,5127599260893,19978534,21466,0,0.7,9.4,NORMAL
695,5127619255948,19995055,4945,0,0.7,12.5,NORMAL
696,5127639312669,20056721,56721,0,0.7,6.3,NORMAL
697,5127659282396,19969727,30273,0,0.7,6.5,NORMAL
698,5127679289093,20006697,6697,0,0.7,9.4,NORMAL
699,5127699247779,19958686,41314,0,0.7,9.4,NORMAL
700,5127719230330,19982551,17449,0,0.7,6.2,NORMAL
701,5127739301739,20071409,71409,0,0.7,6.3,NORMAL
702,5127759307764,20006025,6025,0,0.7,6.5,NORMAL
703,5127779241724,19933960,66040,0,0.7,11.8,NORMAL
704,5127799247048,20005324,5324,0,0.7,12.1,NORMAL
705,5127819250830,20003782,3782,0,0.7,6.5,NORMAL
706,5127839241516,19990686,9314,0,0.7,9.4,NORMAL
707,5127859235669,19994153,5847,0,0.7,9.1,NORMAL
708,5127879285196,20049527,49527,0,0.7,6.5,NORMAL
709,5127899270072,19984876,15124,0,0.7,6.5,NORMAL
710,5127919278793,20008721,8721,0,0.7,9.7,NORMAL
711,5127939269239,19990446,9554,0,0.7,15.2,NORMAL
712,5127959263382,19994143,5857,0,0.7,6.5,NORMAL
713,5127979288583,20025201,25201,0,0.7,9.4,NORMAL
714,5127999509042,20220459,220459,0,0.7,12.5,NORMAL
715,5128019288081,19779039,220961,0,0.7,9.7,NORMAL
716,5128039271754,19983673,16327,0,0.7,12.1,NORMAL
717,5128059263052,19991298,8702,0,0.7,6.5,NORMAL
718,5128079264459,20001407,1407,0,0.7,9.4,NORMAL
719,5128099293026,20028567,28567,0,0.7,9.4,NORMAL
720,5128119267653,19974627,25373,0,0.7,12.5,NORMAL
721,5128139290400,20022747,22747,0,0.7,18.2,NORMAL
722,5128159275486,19985086,14914,0,0.7,9.7,NORMAL
723,5128179283685,20008199,8199,0,0.7,9.4,NORMAL
724,5128199319206,20035521,35521,0,0.7,12.5,NORMAL
725,5128219341532,20022326,22326,0,0.7,12.5,NORMAL
726,5128239288146,19946614,53386,0,0.7,12.5,NORMAL
727,5128259224070,19935924,64076,0,0.7,12.5,NORMAL
728,5128279278817,20054747,54747,0,0.7,9.7,NORMAL
729,5128299384169,20105352,105352,0,0.7,15.2,NORMAL
730,5128319274026,19889857,110143,0,0.7,12.5,NORMAL
731,5128339271575,19997549,2451,0,0.7,9.7,NORMAL
732,5128359269185,19997610,2390,0,0.7,12.5,NORMAL
733,5128379274609,20005424,5424,0,0.7,9.7,NORMAL
734,5128399318716,20044107,44107,0,0.7,12.5,NORMAL
735,5128419306798,19988082,11918,0,0.7,21.9,NORMAL
736,5128439286925,19980127,19873,0,0.7,15.2,NORMAL
737,5128459264056,19977131,22869,0,0.7,12.5,NORMAL
738,5128479302833,20038777,38777,0,0.7,12.5,NORMAL
739,5128499303749,20000916,916,0,0.7,9.7,NORMAL
740,5128519281060,19977311,22689,0,0.7,15.2,NORMAL
741,5128539262900,19981840,18160,0,0.7,6.5,NORMAL
742,5128559309632,20046732,46732,0,0.7,12.1,NORMAL
743,5128579344442,20034810,34810,0,0.7,12.5,NORMAL
744,5128599303168,19958726,41274,0,0.7,9.7,NORMAL
745,5128619287984,19984816,15184,0,0.7,9.4,NORMAL
746,5128639307865,20019881,19881,0,0.7,9.4,NORMAL
747,5128659304653,19996788,3212,0,0.7,6.5,NORMAL
748,5128679311110,20006457,6457,0,0.7,9.1,NORMAL
749,5128699216045,19904935,95065,0,0.7,12.1,NORMAL
750,5128719193016,19976971,23029,0,0.7,3.3,NORMAL
751,5128739255497,20062481,62481,0,0.7,12.1,NORMAL
752,5128759317107,20061610,61610,0,0.7,9.1,NORMAL
753,5128779293076,19975969,24031,0,0.7,9.4,NORMAL
754,5128799307047,20013971,13971,0,0.7,6.5,NORMAL
755,5128819256065,19949018,50982,0,0.7,12.1,NORMAL
756,5128839261459,20005394,5394,0,0.7,9.4,NORMAL
757,5128859253037,19991578,8422,0,0.7,6.2,NORMAL
758,5128879283188,20030151,30151,0,0.7,9.7,NORMAL
759,5128899275488,19992300,7700,0,0.7,9.4,NORMAL
760,5128919235527,19960039,39961,0,0.7,16.1,NORMAL
761,5128939275596,20040069,40069,0,0.7,9.4,NORMAL
762,5128959237008,19961412,38588,0,0.7,12.5,NORMAL
763,5128979312314,20075306,75306,0,0.7,12.5,NORMAL
764,5128999284926,19972612,27388,0,0.7,12.5,NORMAL
765,5129019236920,19951994,48006,0,0.7,9.4,NORMAL
766,5129039225092,19988172,11828,0,0.7,9.4,NORMAL
767,5129059312551,20087459,87459,0,0.7,6.5,NORMAL
768,5129079526607,20214056,214056,0,0.7,9.4,NORMAL
769,5129099293243,19766636,233364,0,0.7,12.5,NORMAL
770,5129119242511,19949268,50732,0,0.7,9.7,NORMAL
771,5129139262703,20020192,20192,0,0.7,14.7,NORMAL
772,5129159274950,20012247,12247,0,0.7,9.7,NORMAL
773,5129179489518,20214568,214568,0,0.7,6.5,NORMAL
774,5129199296239,19806721,193279,0,0.7,12.1,NORMAL
775,5129219271296,19975057,24943,0,0.7,6.5,NORMAL
776,5129239242265,19970969,29031,0,0.7,9.4,NORMAL
777,5129259313724,20071459,71459,0,0.7,12.1,NORMAL
778,5129279343404,20029680,29680,0,0.7,6.2,NORMAL
779,5129299261183,19917779,82221,0,0.7,12.5,NORMAL
780,5129319226272,19965089,34911,0,0.7,9.4,NORMAL
781,5129339285507,20059235,59235,0,0.7,9.4,NORMAL
782,5129359265594,19980087,19913,0,0.7,9.7,NORMAL
783,5129379293671,20028077,28077,0,0.7,11.8,NORMAL
784,5129399278396,19984725,15275,0,0.7,6.5,NORMAL
785,5129419242112,19963716,36284,0,0.7,9.4,NORMAL
786,5129439250171,20008059,8059,0,0.7,9.4,NORMAL
787,5129459227984,19977813,22187,0,0.7,6.5,NORMAL
788,5129479315312,20087328,87328,0,0.7,6.3,NORMAL
789,5129499299246,19983934,16066,0,0.7,9.7,NORMAL
790,5129519224059,19924813,75187,0,0.7,12.1,NORMAL
791,5129539246255,20022196,22196,0,0.7,6.2,NORMAL
792,5129559233174,19986919,13081,0,0.7,9.4,NORMAL
793,5129579312477,20079303,79303,0,0.7,6.2,NORMAL
794,5129599252619,19940142,59858,0,0.7,9.4,NORMAL
795,5129619284633,20032014,32014,0,0.7,9.4,NORMAL
796,5129639281131,19996498,3502,0,0.7,12.5,NORMAL
797,5129659221102,19939971,60029,0,0.7,6.5,NORMAL
798,5129679239551,20018449,18449,0,0.7,6.2,NORMAL
799,5129699274931,20035380,35380,0,0.7,9.4,NORMAL
800,5129719336571,20061640,61640,0,0.7,15.2,NORMAL
801,5129739240425,19903854,96146,0,0.7,15.2,NORMAL
802,5129759270786,20030361,30361,0,0.7,9.4,NORMAL
803,5129779314472,20043686,43686,0,0.7,9.4,NORMAL
804,5129799271315,19956843,43157,0,0.7,9.7,NORMAL
805,5129819240481,19969166,30834,0,0.7,15.2,NORMAL
806,5129839284849,20044368,44368,0,0.7,9.7,NORMAL
807,5129859239658,19954809,45191,0,0.7,6.5,NORMAL
808,5129879300506,20060848,60848,0,0.7,12.1,NORMAL
809,5129899291043,19990537,9463,0,0.7,15.2,NORMAL
810,5129919287771,19996728,3272,0,0.7,15.6,NORMAL
811,5129939275993,19988222,11778,0,0.7,12.1,NORMAL
812,5129959280475,20004482,4482,0,0.7,16.1,NORMAL
813,5129979280349,19999874,126,0,0.7,12.5,NORMAL
814,5129999224869,19944520,55480,0,0.7,9.4,NORMAL
815,5130019284565,20059696,59696,0,0.7,18.2,NORMAL
816,5130039279510,19994945,5055,0,0.7,12.1,NORMAL
817,5130059251441,19971931,28069,0,0.7,9.7,NORMAL
818,5130079309134,20057693,57693,0,0.7,9.4,NORMAL
819,5130099283640,19974506,25494,0,0.7,21.9,NORMAL
820,5130119296528,20012888,12888,0,0.7,31.2,NORMAL
821,5130139274180,19977652,22348,0,0.7,21.9,NORMAL
822,5130159323738,20049558,49558,0,0.7,19.4,NORMAL
823,5130179279298,19955560,44440,0,0.7,12.5,NORMAL
824,5130199294581,20015283,15283,0,0.7,12.1,NORMAL
825,5130219415553,20120972,120972,0,0.7,18.2,NORMAL
826,5130239301192,19885639,114361,0,0.7,9.7,NORMAL
827,5130259286198,19985006,14994,0,0.7,12.1,NORMAL
828,5130279250354,19964156,35844,0,0.7,9.7,NORMAL
829,5130299416411,20166057,166057,0,0.7,15.2,NORMAL
830,5130319332136,19915725,84275,0,0.7,12.9,NORMAL
831,5130339281856,19949720,50280,0,0.7,15.2,NORMAL
832,5130359309642,20027786,27786,0,0.7,9.4,NORMAL
833,5130379269060,19959418,40582,0,0.7,9.4,NORMAL
834,5130399288260,20019200,19200,0,0.7,6.5,NORMAL
835,5130419398942,20110682,110682,0,0.7,12.1,NORMAL
836,5130439275003,19876061,123939,0,0.7,9.4,NORMAL
837,5130459259909,19984906,15094,0,0.7,6.5,NORMAL
838,5130479267988,20008079,8079,0,0.7,11.8,NORMAL
839,5130499287700,20019712,19712,0,0.7,9.4,NORMAL
840,5130519387762,20100062,100062,0,0.7,15.2,NORMAL
841,5130539261188,19873426,126574,0,0.7,6.5,NORMAL
842,5130559263897,20002709,2709,0,0.7,6.5,NORMAL
843,5130579250145,19986248,13752,0,0.7,9.1,NORMAL
844,5130599293461,20043316,43316,0,0.7,6.5,NORMAL
845,5130619491528,20198067,198067,0,0.7,12.1,NORMAL
846,5130639248425,19756897,243103,0,0.7,9.4,NORMAL
847,5130659306788,20058363,58363,0,0.7,6.2,NORMAL
848,5130679307734,20000946,946,0,0.7,9.1,NORMAL
849,5130699261171,19953437,46563,0,0.7,12.5,NORMAL
850,5130719298886,20037715,37715,0,0.7,12.5,NORMAL
851,5130739262411,19963525,36475,0,0.7,6.5,NORMAL
852,5130759260773,19998362,1638,0,0.7,6.2,NORMAL
853,5130779293057,20032284,32284,0,0.7,16.1,NORMAL
854,5130799298161,20005104,5104,0,0.7,27.3,NORMAL
855,5130819434401,20136240,136240,0,0.7,16.7,NORMAL
856,5130839281428,19847027,152973,0,0.7,12.1,NORMAL
857,5130859306770,20025342,25342,0,0.7,6.3,NORMAL
858,5130879277058,19970288,29712,0,0.7,9.7,NORMAL
859,5130899319592,20042534,42534,0,0.7,12.1,NORMAL
860,5130919262148,19942556,57444,0,0.7,12.5,NORMAL
861,5130939248126,19985978,14022,0,0.7,9.1,NORMAL
862,5130959241317,19993191,6809,0,0.7,6.5,NORMAL
863,5130979273442,20032125,32125,0,0.7,9.4,NORMAL
864,5130999270721,19997279,2721,0,0.7,12.5,NORMAL
865,5131019289219,20018498,18498,0,0.7,15.2,NORMAL
866,5131039261682,19972463,27537,0,0.7,6.2,NORMAL
867,5131059299667,20037985,37985,0,0.7,6.5,NORMAL
868,5131079287238,19987571,12429,0,0.7,9.4,NORMAL
869,5131099283225,19995987,4013,0,0.7,9.1,NORMAL
870,5131119269172,19985947,14053,0,0.7,6.5,NORMAL
871,5131139254128,19984956,15044,0,0.7,14.7,NORMAL
872,5131159312462,20058334,58334,0,0.7,6.5,NORMAL
873,5131179246612,19934150,65850,0,0.7,6.2,NORMAL
874,5131199290489,20043877,43877,0,0.7,6.5,NORMAL
875,5131219326861,20036372,36372,0,0.7,31.3,NORMAL
876,5131239303311,19976450,23550,0,0.7,21.9,NORMAL
877,5131259278499,19975188,24812,0,0.7,9.7,NORMAL
878,5131279301085,20022586,22586,0,0.7,9.4,NORMAL
879,5131299511024,20209939,209939,0,0.7,18.2,NORMAL
880,5131319270035,19759011,240989,0,0.7,15.6,NORMAL
881,5131339291620,20021585,21585,0,0.7,6.5,NORMAL
882,5131359277998,19986378,13622,0,0.7,9.4,NORMAL
883,5131379290776,20012778,12778,0,0.7,9.4,NORMAL
884,5131399504542,20213766,213766,0,0.7,9.4,NORMAL
885,5131419289211,19784669,215331,0,0.7,15.6,NORMAL
886,5131439283705,19994494,5506,0,0.7,12.5,NORMAL
887,5131459272278,19988573,11427,0,0.7,6.5,NORMAL
888,5131479264698,19992420,7580,0,0.7,11.8,NORMAL
889,5131499311510,20046812,46812,0,0.7,6.5,NORMAL
890,5131519375484,20063974,63974,0,0.7,21.9,NORMAL
891,5131539274438,19898954,101046,0,0.7,12.5,NORMAL
892,5131559268281,19993843,6157,0,0.7,9.4,NORMAL
893,5131579250842,19982561,17439,0,0.7,9.4,NORMAL
894,5131599323433,20072591,72591,0,0.7,6.3,NORMAL
895,5131619271770,19948337,51663,0,0.7,9.7,NORMAL
896,5131639263368,19991598,8402,0,0.7,14.7,NORMAL
897,5131659320910,20057542,57542,0,0.7,18.2,NORMAL
898,5131679306357,19985447,14553,0,0.7,15.2,NORMAL
